q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=25,mid<= 0.15,proj_stale,ISOMER/ISOMER,321,2.1212882843144656,3.2610151047391325,46.76171633306318,0.0,1.0
q=25,mid<= 0.15,oasis_no_proj,OASIS-noProj,321,1.7477905605911204,2.063857109081089,56.13544356833364,0.5233644859813084,0.0
q=25,mid<= 0.15,proj_oasis,OASIS,321,1.626240234791472,2.2931244678905065,59.186009949423855,0.632398753894081,0.0
q=25,mid<= 0.15,proj_fresh,Fresh-init,321,1.2981905260917679,1.4663691612059755,67.41912167579864,0.8130841121495327,0.0
q=25,mid<= 0.15,fresh,Fresh,321,1.0,1.0,74.90285311025428,1.0,0.0
q=25,mid<= 0.15,stholes_no_proj,STHoles (raw),321,2.154214083242236,2.7490426369128564,45.93537272091069,0.3925233644859813,0.0
q=25,mid<= 0.15,proj_stholes,STHoles-init,321,1.9446934403175737,2.725516310730975,51.193743072824894,0.5919003115264797,0.0
q=25,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),321,1.8804836961515141,2.2646183634888706,52.80522445391349,0.5638629283489096,0.0
q=25,mid<= 0.15,proj_quicksel,QuickSel-init,321,1.7507234445034443,2.35905233568195,56.061836549975474,0.6230529595015576,0.0
q=25,near<= 0.05,stale,Stale,423,3.305760990775172,5.491492893836321,0.0,0.2033096926713948,0.0
q=25,near<= 0.05,proj_stale,ISOMER/ISOMER,423,2.0514190850081833,3.123466512134528,37.94411965254804,0.0,1.0
q=25,near<= 0.05,oasis_no_proj,OASIS-noProj,423,1.6109658335445447,1.8150374698659062,51.26792777699312,0.5933806146572104,0.0
q=25,near<= 0.05,proj_oasis,OASIS,423,1.6075799593555082,2.1350328556503677,51.370351218932356,0.7210401891252955,0.0
q=25,near<= 0.05,proj_fresh,Fresh-init,423,1.38434619364745,1.773024654981122,58.12322192951909,0.7943262411347518,0.0
q=25,near<= 0.05,fresh,Fresh,423,1.0,1.0,69.74977916459989,1.0,0.0
